subid,convert_TF
24496161,TRUE
24425588,FALSE
20348987,TRUE
21368616,FALSE
25100538,TRUE
22051456,FALSE
22258877,FALSE
25460652,FALSE
24643467,TRUE
22688647,FALSE
25421133,FALSE
28977597,FALSE
29060318,FALSE
27052350,TRUE
25328097,TRUE
20003222,TRUE
25462276,TRUE
24460058,FALSE
28432014,TRUE
23119575,FALSE
24899859,FALSE
26174728,FALSE
22345525,TRUE
28066038,FALSE
27841062,FALSE
22153214,FALSE
28463554,TRUE
23698444,FALSE
22669982,FALSE
28953203,FALSE
24249445,FALSE
23822463,TRUE
27492028,FALSE
24016164,TRUE
20277638,FALSE
24014395,FALSE
24506402,TRUE
29460320,FALSE
25971911,TRUE
26220385,TRUE
27751212,TRUE
29508621,FALSE
21188326,TRUE
28997932,TRUE
21774860,TRUE
21535095,TRUE
25080511,TRUE
26174875,TRUE
24179841,TRUE
25491560,TRUE
24011337,FALSE
20164800,TRUE
22851119,FALSE
22961828,FALSE
26586393,TRUE
26221235,TRUE
25170821,TRUE
21517079,FALSE
21951914,TRUE
28110818,TRUE
29748000,FALSE
22259980,FALSE
29398081,FALSE
20476403,TRUE
27833678,TRUE
27602303,FALSE
28243474,FALSE
24110153,FALSE
22247108,TRUE
25420070,TRUE
29325564,TRUE
26134480,TRUE
23975742,TRUE
23738540,TRUE
21892533,TRUE
27645788,TRUE
23402586,FALSE
24807716,FALSE
25891220,TRUE
26082148,TRUE
28939677,FALSE
28519069,TRUE
21964028,TRUE
21063761,FALSE
24385661,TRUE
28642908,TRUE
22994970,FALSE
23674286,TRUE
28427642,TRUE
20902821,TRUE
25783758,FALSE
24716082,FALSE
21392805,TRUE
25042522,TRUE
29519772,TRUE
29972296,TRUE
20456883,FALSE
26077091,FALSE
20374496,FALSE
23750510,TRUE
29022017,FALSE
26907875,FALSE
26633855,FALSE
20523679,FALSE
23373454,FALSE
21802983,TRUE
25119102,FALSE
20875157,TRUE
22832295,TRUE
28260592,FALSE
26891552,TRUE
27028843,FALSE
23517211,FALSE
20855732,FALSE
21542058,FALSE
24323497,TRUE
22056027,TRUE
22053909,FALSE
28674288,FALSE
24027404,FALSE
28636781,FALSE
27243978,TRUE
21968036,TRUE
24419554,TRUE
28138369,TRUE
25605917,TRUE
22865790,TRUE
23421226,FALSE
20713456,FALSE
24420296,FALSE
26049007,TRUE
22532987,FALSE
28774781,TRUE
25951733,FALSE
21144982,TRUE
24179164,TRUE
26781969,TRUE
21206933,TRUE
29519459,TRUE
29169711,TRUE
23228126,TRUE
27482954,TRUE
23219736,FALSE
28469294,TRUE
20126928,FALSE
23983721,TRUE
25365558,TRUE
28606921,TRUE
20243892,FALSE
20302539,FALSE
29988715,TRUE
26033995,TRUE
26724569,TRUE
29191020,TRUE
20201015,TRUE
27680496,FALSE
24559010,FALSE
28922885,TRUE
28131000,TRUE
24342667,TRUE
24611369,FALSE
27917240,TRUE
26373839,TRUE
21579593,FALSE
23331739,TRUE
22621040,FALSE
23929151,FALSE
22054069,FALSE
20773485,TRUE
28579816,TRUE
20222063,TRUE
23215333,TRUE
25317368,TRUE
28072810,TRUE
24653518,TRUE
26307430,TRUE
29420218,FALSE
29339408,FALSE
29358971,TRUE
26678016,TRUE
23924268,FALSE
24424544,TRUE
28808570,FALSE
23931278,FALSE
27794326,TRUE
24667697,TRUE
28094095,FALSE
24528172,FALSE
21730935,FALSE
26406445,TRUE
25783719,TRUE
25961652,TRUE
21380675,TRUE
29932792,FALSE
29217803,FALSE
27761117,FALSE
25637975,FALSE
25125658,FALSE
23914221,FALSE
29816505,TRUE
29958839,FALSE
24234612,TRUE
24407025,FALSE
22717769,TRUE
21912196,FALSE
21596544,TRUE
25237817,TRUE
22724376,FALSE
29169052,FALSE
20772353,TRUE
26749653,TRUE
27963925,FALSE
24334501,TRUE
24887915,TRUE
28457849,TRUE
23351319,TRUE
27782267,TRUE
20808636,TRUE
21832253,TRUE
24445989,FALSE
27025486,TRUE
23900489,FALSE
26206249,FALSE
25961418,TRUE
27299501,TRUE
26613107,TRUE
23538842,FALSE
22448021,FALSE
29296101,FALSE
20673940,TRUE
21215533,TRUE
22724537,FALSE
24414995,TRUE
29226886,FALSE
28628304,TRUE
22823619,FALSE
20562702,TRUE
23084412,TRUE
28719773,TRUE
24520202,FALSE
29495795,FALSE
27111613,TRUE
27066649,FALSE
29499071,TRUE
26974933,TRUE
27835335,TRUE
21831517,TRUE
21824782,FALSE
23170314,FALSE
24687515,FALSE
24713234,TRUE
28302233,FALSE
21521327,FALSE
26136403,FALSE
21960823,FALSE
20606231,TRUE
22248160,TRUE
27727483,FALSE
26375552,FALSE
20764660,TRUE
26639535,TRUE
26562727,FALSE
26871057,FALSE
27369286,TRUE
29533748,TRUE
22652005,FALSE
23207211,TRUE
24342115,FALSE
21197385,FALSE
23305857,FALSE
26299672,TRUE
23875050,FALSE
23425993,TRUE
20890533,FALSE
26065210,TRUE
28670686,TRUE
23081770,TRUE
29798454,TRUE
29889176,TRUE
23133550,FALSE
29209254,FALSE
23837492,FALSE
22184892,FALSE
26317512,TRUE
23646774,TRUE
22483252,FALSE
25592589,FALSE
22390716,FALSE
22742386,TRUE
23646448,TRUE
23435615,FALSE
20332537,TRUE
23475525,FALSE
24044881,TRUE
20745546,TRUE
28127309,FALSE
20811180,TRUE
23188834,TRUE
24872550,FALSE
26017625,TRUE
20329668,FALSE
29114831,TRUE
29551743,FALSE
25002122,FALSE
27021343,TRUE
29479325,FALSE
22966916,TRUE
28789709,TRUE
23397564,TRUE
29015319,FALSE
22344312,FALSE
26732229,FALSE
20944915,TRUE
26929190,FALSE
23839204,TRUE
27954577,TRUE
26639035,FALSE
24376607,TRUE
21128332,FALSE
23103252,TRUE
22746471,TRUE
24095768,TRUE
21883209,TRUE
22415548,TRUE
29826522,TRUE
25916173,TRUE
20883316,TRUE
29501894,FALSE
29458439,TRUE
21097938,TRUE
21666441,FALSE
20672595,FALSE
20805762,FALSE
28304739,FALSE
24121177,FALSE
21974044,FALSE
28638130,FALSE
23091494,TRUE
20823468,TRUE
21300886,TRUE
24586841,FALSE
27564319,FALSE
21996057,FALSE
21050579,TRUE
25207410,TRUE
28380537,TRUE
29539538,FALSE
29737322,FALSE
22953851,FALSE
25935293,TRUE
21600473,TRUE
23852319,TRUE
24823068,FALSE
25506531,TRUE
26689143,FALSE
23314923,TRUE
26025742,TRUE
24533611,FALSE
29890561,TRUE
28794561,TRUE
25980962,FALSE
22787791,FALSE
24124542,TRUE
20196223,FALSE
26838124,TRUE
21258739,TRUE
27811909,FALSE
26830757,TRUE
29927870,FALSE
23548708,FALSE
26945095,TRUE
28786693,TRUE
26527208,FALSE
23450576,TRUE
29261476,FALSE
24773894,TRUE
28580767,FALSE
24817969,FALSE
26067127,TRUE
29377150,TRUE
26134612,FALSE
22756686,FALSE
24867882,FALSE
22249922,TRUE
20933368,FALSE
26962909,TRUE
20082724,FALSE
20288745,TRUE
20282969,TRUE
20395736,TRUE
25118341,FALSE
23587468,TRUE
22583754,FALSE
22827663,FALSE
28754090,FALSE
28237022,TRUE
24722037,FALSE
23273881,TRUE
21208602,TRUE
23605488,TRUE
25988943,FALSE
24164122,FALSE
23536156,FALSE
24215046,TRUE
21157301,TRUE
24513875,FALSE
20046084,TRUE
25001365,FALSE
28378351,TRUE
28898480,TRUE
24233014,TRUE
26211039,FALSE
28400248,FALSE
23971402,FALSE
29650413,FALSE
20753629,TRUE
29975206,FALSE
24875629,FALSE
24773231,FALSE
22234821,FALSE
20409868,FALSE
26855142,TRUE
26625555,TRUE
21506297,TRUE
24544791,TRUE
27339070,TRUE
22966221,FALSE
25964115,FALSE
29298353,FALSE
21153000,TRUE
26153499,FALSE
25810828,TRUE
28476110,FALSE
23422763,FALSE
23258610,TRUE
28982565,TRUE
21380430,TRUE
25967128,FALSE
27948730,TRUE
26625365,FALSE
27495704,TRUE
24503423,FALSE
28352115,FALSE
23763321,FALSE
22051003,FALSE
26606992,TRUE
24062804,TRUE
23462453,FALSE
20890000,TRUE
28756367,FALSE
25106176,FALSE
24753744,TRUE
29498224,TRUE
26687469,TRUE
20521866,FALSE
21949485,TRUE
27517650,TRUE
25662721,FALSE
23666249,FALSE
20088598,FALSE
21671361,TRUE
29097644,FALSE
21572298,TRUE
21100536,TRUE
29356101,FALSE
29433709,TRUE
20290770,TRUE
22243728,TRUE
22206139,TRUE
20098292,TRUE
20596587,FALSE
22789148,FALSE
24632887,FALSE
23151449,FALSE
23199785,FALSE
23037962,TRUE
20518366,TRUE
29283988,TRUE
25582076,FALSE
22899879,TRUE
20407506,TRUE
25474986,FALSE
21722815,TRUE
23531114,FALSE
28299264,TRUE
29301219,FALSE
29660000,FALSE
20336971,TRUE
28523141,TRUE
21585088,FALSE
25961345,TRUE
21838149,TRUE
22943604,TRUE
28545910,TRUE
22295823,TRUE
22338900,TRUE
22438970,FALSE
20789311,FALSE
26278278,FALSE
24560819,FALSE
27769769,FALSE
26632083,FALSE
24111879,TRUE
26925491,TRUE
24979362,FALSE
27123359,FALSE
23929215,FALSE
20853492,FALSE
28892266,FALSE
29993414,TRUE
20110501,FALSE
24687938,TRUE
21588882,FALSE
21842443,TRUE
24829101,FALSE
22502606,FALSE
21267551,TRUE
21688938,TRUE
26404963,FALSE
22208604,FALSE
26581430,TRUE
27851826,FALSE
29117446,TRUE
24263082,FALSE
29326502,TRUE
20006249,FALSE
23869694,TRUE
20377248,TRUE
21800455,FALSE
22275644,TRUE
28458472,FALSE
28486790,FALSE
29991505,TRUE
21391910,TRUE
28630639,TRUE
21777957,FALSE
21063077,TRUE
28162449,FALSE
26760298,FALSE
23572544,FALSE
29376452,TRUE
22747211,FALSE
23642730,TRUE
24222897,TRUE
27327861,FALSE
23730557,TRUE
22089925,TRUE
25109528,TRUE
29213345,FALSE
21055183,FALSE
21707340,TRUE
20107075,FALSE
29855458,TRUE
21388118,FALSE
27221700,FALSE
20616610,TRUE
29851398,TRUE
29324809,TRUE
26102021,TRUE
24818742,FALSE
28904971,FALSE
23697570,TRUE
22554816,TRUE
27854501,TRUE
22243939,FALSE
28116490,TRUE
26111370,TRUE
22631704,FALSE
29607117,FALSE
24964728,FALSE
20706924,FALSE
21673642,TRUE
26472081,TRUE
27648197,FALSE
29600711,TRUE
24675403,TRUE
20452554,TRUE
23468010,TRUE
20177901,FALSE
20484477,TRUE
20616334,FALSE
28053509,FALSE
20124467,TRUE
25695442,FALSE
22266922,TRUE
26003713,TRUE
27331858,TRUE
20509802,TRUE
24382193,TRUE
29071441,TRUE
26215790,TRUE
24508414,FALSE
26390014,FALSE
23733027,TRUE
28273110,FALSE
25862882,TRUE
27938529,FALSE
25235240,TRUE
22809840,TRUE
29299754,FALSE
27744115,FALSE
20445001,TRUE
20948744,FALSE
20815833,FALSE
29432164,TRUE
27794264,FALSE
24981449,FALSE
20134141,FALSE
20623878,TRUE
26046518,FALSE
23461123,TRUE
29524047,FALSE
29241470,TRUE
28173464,FALSE
21380896,TRUE
26535378,TRUE
22416811,FALSE
24243783,FALSE
27401823,TRUE
23511735,TRUE
22779146,FALSE
26394213,TRUE
24739531,TRUE
24548558,TRUE
29347945,TRUE
24147251,TRUE
20437021,TRUE
20685155,FALSE
22474153,TRUE
27204631,TRUE
21043926,FALSE
21423465,TRUE
25285238,TRUE
29367395,TRUE
22032963,TRUE
28146877,TRUE
29141638,FALSE
25518795,TRUE
27484288,FALSE
21165318,TRUE
21325238,TRUE
23824441,TRUE
29237839,FALSE
27127507,FALSE
26174011,FALSE
24875234,TRUE
27614701,FALSE
22487337,FALSE
22042290,TRUE
27445207,TRUE
25384789,FALSE
21395173,TRUE
20750402,FALSE
22482457,FALSE
23885984,TRUE
26542927,TRUE
25263146,TRUE
20859898,TRUE
29006439,TRUE
26115475,FALSE
28909756,FALSE
23377119,FALSE
25049922,TRUE
27346502,TRUE
21795772,TRUE
27635703,FALSE
24263522,FALSE
22642396,TRUE
20184911,TRUE
23261947,FALSE
22144892,FALSE
29697041,TRUE
25451480,FALSE
23359924,TRUE
20149586,TRUE
25331553,FALSE
28374478,TRUE
28187347,FALSE
21287064,TRUE
29283472,FALSE
29947425,FALSE
22874909,FALSE
27129026,TRUE
21668951,FALSE
25799810,TRUE
29087393,FALSE
25708060,FALSE
29914227,TRUE
22880236,FALSE
23983039,TRUE
28300540,TRUE
28838440,TRUE
22026159,FALSE
29118617,FALSE
27101337,TRUE
22067239,TRUE
28626190,TRUE
27783072,FALSE
28044432,TRUE
27069228,TRUE
26100259,FALSE
24326637,TRUE
29149138,TRUE
29729355,FALSE
24524268,TRUE
24218408,TRUE
23190597,FALSE
27553504,FALSE
24534407,TRUE
27831779,FALSE
27294064,FALSE
28850790,TRUE
20081551,FALSE
24114042,FALSE
26511658,TRUE
21430951,FALSE
29544019,TRUE
24437744,FALSE
26330160,TRUE
28456426,FALSE
22472683,FALSE
28087783,FALSE
20487202,FALSE
22924394,TRUE
22792784,TRUE
22550514,FALSE
20096490,TRUE
26520936,TRUE
23085072,TRUE
29648115,FALSE
22231717,TRUE
28627443,FALSE
28287860,TRUE
27287973,TRUE
21376144,FALSE
26625563,TRUE
20167374,TRUE
23871209,FALSE
23034788,FALSE
27251987,TRUE
27347351,TRUE
23838317,TRUE
20001034,FALSE
23399132,TRUE
28296322,FALSE
22192164,TRUE
25729199,TRUE
24215229,FALSE
26489159,TRUE
26403764,TRUE
22391381,TRUE
25290278,TRUE
24900927,FALSE
27486224,TRUE
29901434,TRUE
24966771,TRUE
28466467,TRUE
27447406,FALSE
24353586,FALSE
24337264,TRUE
20305563,FALSE
20434834,FALSE
22735886,TRUE
26811504,TRUE
29878702,FALSE
29320090,TRUE
22786143,TRUE
23483198,TRUE
29442102,FALSE
21931129,FALSE
25213722,TRUE
25601205,FALSE
27932161,TRUE
21173323,FALSE
23678816,FALSE
22414105,TRUE
20738340,FALSE
29873929,TRUE
28439010,FALSE
21639105,FALSE
29761819,TRUE
28196691,TRUE
24364182,TRUE
23636483,FALSE
22343213,FALSE
29458341,TRUE
29106950,TRUE
22742576,FALSE
23842583,TRUE
23468979,FALSE
24018948,TRUE
28586880,FALSE
27808103,TRUE
28960424,FALSE
24747521,FALSE
21288221,TRUE
21824254,TRUE
24141043,TRUE
25603646,TRUE
29206620,TRUE
29695196,TRUE
23867222,TRUE
27266954,FALSE
21990550,TRUE
25519824,FALSE
24267412,FALSE
29821274,TRUE
25178380,FALSE
23941971,TRUE
21063347,TRUE
26065034,TRUE
21437250,FALSE
27557435,FALSE
24310765,TRUE
26400423,TRUE
24894318,TRUE
29009158,FALSE
28273207,FALSE
27259940,TRUE
21548400,TRUE
23692768,FALSE
22909216,TRUE
22062918,FALSE
26736812,FALSE
26651731,FALSE
28651662,TRUE
29430174,TRUE
20942797,FALSE
28520853,FALSE
25103551,FALSE
26738632,TRUE
29561410,FALSE
25642470,TRUE
21930847,TRUE
22036449,FALSE
28841167,FALSE
23043723,TRUE
21136431,FALSE
29406994,TRUE
21350788,TRUE
25453330,FALSE
29806013,TRUE
20875681,FALSE
24319982,FALSE
26712313,TRUE
25381467,FALSE
27822079,FALSE
27874627,TRUE
22964180,FALSE
27012151,TRUE
25669991,TRUE
24674452,FALSE
25427594,TRUE
21255565,TRUE
22132341,TRUE
20507171,TRUE
26558819,TRUE
20439972,TRUE
27378196,FALSE
23884280,FALSE
22163583,FALSE
23771524,FALSE
25363117,FALSE
21903374,FALSE
28198203,TRUE
29917807,FALSE
26236463,FALSE
25448673,FALSE
24254716,TRUE
21019385,FALSE
28469854,TRUE
28190955,FALSE
21556631,TRUE
28008240,FALSE
22772065,FALSE
22159805,FALSE
26642293,FALSE
27292358,FALSE
23221991,TRUE
24183241,FALSE
20645876,FALSE
26968933,FALSE
27208632,FALSE
27518003,FALSE
22512103,FALSE
21068225,TRUE
25547610,TRUE
22199668,FALSE
29480807,FALSE
22794023,TRUE
27516036,TRUE
21546680,FALSE
20770609,TRUE
28914812,FALSE
29814275,TRUE
20000863,TRUE
22561177,TRUE
28930027,TRUE
28582842,TRUE
24198258,FALSE
26237310,FALSE
20266968,TRUE
29559442,TRUE
22631014,TRUE
21169785,FALSE
21892520,FALSE
25390375,FALSE
27184826,FALSE
23557499,TRUE
23757174,FALSE
25037319,TRUE
23934038,FALSE
27482466,TRUE
20826090,TRUE
20037555,FALSE
20628819,FALSE
26772497,FALSE
20753433,FALSE
28530180,TRUE
22033421,FALSE
28998935,FALSE
20171883,FALSE
25666011,TRUE
24359822,TRUE
21306014,TRUE
29159313,TRUE
25392912,TRUE
29975066,TRUE
23277834,FALSE
22428967,TRUE
25418399,FALSE
24380999,TRUE
24669071,TRUE
27002675,FALSE
20248528,TRUE
26637468,FALSE
21300322,TRUE
26513122,FALSE
24576124,TRUE
20245886,TRUE
25992331,TRUE
27994581,TRUE
29068082,FALSE
29985614,TRUE
26555520,TRUE
29715100,TRUE
23460060,FALSE
29973282,TRUE
23094766,TRUE
27046119,FALSE
29742470,TRUE
22994419,FALSE
26294035,FALSE
21192418,TRUE
23215068,TRUE
21377780,TRUE
28772550,FALSE
23275392,TRUE
26395466,FALSE
27144572,FALSE
28147490,TRUE
29765653,FALSE
20533912,FALSE
27842519,TRUE
29211967,TRUE
25868143,TRUE
24207569,FALSE
20007592,FALSE
23739086,TRUE
26266118,TRUE
27509334,FALSE
25744409,FALSE
27540288,TRUE
29194620,FALSE
22370760,TRUE
20107022,TRUE
28575506,FALSE
29075249,TRUE
21166727,TRUE
27542200,FALSE
29832974,TRUE
23069398,FALSE
27078969,TRUE
27592105,FALSE
26185293,TRUE
23862163,FALSE
25390817,FALSE
20339392,TRUE
24478433,TRUE
28476852,TRUE
27797529,FALSE
24790416,FALSE
29324207,TRUE
20149347,TRUE
28797985,TRUE
29244877,FALSE
27832609,TRUE
22085432,FALSE
27411882,FALSE
25631240,TRUE
23619676,FALSE
27055493,TRUE
20490087,TRUE
29765167,FALSE
21543416,TRUE
25171559,TRUE
25883179,TRUE
23146200,TRUE
22510363,TRUE
22550154,TRUE
24898536,TRUE
26510737,TRUE
28487527,TRUE
21344592,FALSE
27575820,TRUE
20554314,FALSE
24758091,TRUE
26541993,FALSE
24377414,TRUE
28165369,FALSE
23302901,TRUE
25072246,FALSE
25547869,FALSE
22646734,FALSE
29616736,FALSE
22868540,TRUE
27418048,TRUE
22114066,TRUE
22103791,FALSE
22666181,TRUE
25406380,TRUE
26349088,FALSE
29424266,TRUE
25267484,FALSE
20694445,TRUE
25134685,TRUE
23970607,FALSE
21680980,TRUE
21380624,TRUE
21119835,TRUE
27745065,FALSE
25800255,TRUE
28671018,TRUE
28940483,TRUE
29411966,FALSE
21079194,TRUE
21337143,TRUE
27710660,TRUE
24407436,FALSE
28036518,TRUE
23859535,TRUE
28816797,FALSE
22835320,FALSE
29250359,FALSE
27937374,FALSE
29019385,FALSE
23621187,FALSE
24077655,FALSE
20373547,FALSE
28806674,TRUE
28212761,TRUE
26930687,FALSE
21516196,TRUE
29346517,TRUE
25374384,FALSE
28704215,TRUE
25856861,FALSE
27942783,TRUE
24205808,FALSE
26984785,FALSE
22634751,FALSE
26709966,TRUE
23706331,FALSE
23238488,FALSE
25482086,FALSE
28997035,FALSE
25182536,FALSE
25518510,TRUE
21925030,TRUE
28433100,TRUE
27498494,TRUE
27468203,TRUE
29222975,FALSE
29698943,TRUE
25271605,FALSE
20065872,TRUE
22640068,FALSE
29887120,TRUE
29255615,FALSE
24864564,FALSE
22548959,FALSE
28201694,FALSE
22455192,TRUE
22172941,FALSE
25168261,TRUE
25955507,FALSE
28119574,FALSE
28423881,FALSE
20705191,TRUE
23474172,FALSE
26133636,TRUE
24546898,FALSE
27337487,FALSE
25075737,TRUE
27924431,TRUE
23336325,TRUE
27533910,FALSE
20760350,FALSE
24065623,FALSE
28032895,FALSE
26345243,TRUE
24319984,TRUE
23767979,TRUE
29734200,TRUE
29009823,TRUE
29422549,TRUE
26443598,TRUE
29572947,TRUE
24762344,TRUE
27586183,FALSE
21236832,TRUE
20821284,FALSE
22592877,FALSE
20980555,FALSE
24534787,TRUE
20390511,TRUE
26002697,FALSE
27827337,FALSE
29333752,TRUE
23562093,TRUE
26608379,TRUE
21903722,FALSE
22919623,FALSE
25729128,TRUE
26402959,FALSE
28421118,FALSE
27180864,TRUE
29001531,TRUE
24378752,TRUE
20284607,TRUE
21793369,FALSE
28627218,TRUE
22096441,TRUE
27794210,TRUE
23756752,TRUE
28458519,FALSE
23761395,TRUE
27688207,TRUE
26186242,FALSE
29077052,TRUE
25878840,TRUE
24341347,TRUE
21176950,FALSE
23047530,FALSE
21316156,TRUE
20366109,TRUE
26833826,TRUE
26571894,TRUE
20547081,TRUE
27442200,FALSE
29787710,FALSE
29949638,FALSE
22770142,TRUE
28499188,TRUE
28417483,FALSE
20120534,TRUE
26221587,FALSE
20335861,TRUE
22606057,FALSE
29359953,TRUE
28095832,FALSE
23334995,FALSE
22480922,FALSE
29970766,TRUE
27297961,FALSE
24213900,FALSE
20935149,FALSE
21263679,TRUE
26507813,FALSE
21599606,TRUE
20476065,TRUE
28769202,TRUE
21797070,FALSE
23433657,FALSE
21862375,FALSE
27835130,FALSE
28828392,FALSE
29862081,FALSE
24634167,FALSE
22815174,FALSE
25948224,TRUE
20253651,TRUE
26282457,FALSE
22829647,FALSE
29634380,FALSE
21816198,TRUE
20539834,TRUE
22589392,TRUE
29978351,FALSE
20538495,TRUE
22678104,FALSE
20678135,FALSE
28603451,TRUE
26693015,TRUE
26277881,TRUE
25078434,FALSE
22545642,FALSE
28133509,TRUE
26240622,FALSE
24356804,FALSE
20540783,TRUE
21987980,FALSE
25213109,TRUE
26665180,FALSE
27567777,FALSE
25080303,TRUE
26060359,TRUE
23133419,TRUE
21119789,TRUE
29043905,TRUE
29758543,FALSE
26505604,FALSE
29130271,TRUE
21984214,FALSE
24773695,TRUE
26761292,TRUE
21922446,TRUE
22189450,TRUE
23918104,TRUE
21450711,FALSE
24140440,FALSE
27459437,TRUE
23869086,TRUE
22359444,TRUE
24857259,TRUE
22166886,TRUE
26264955,FALSE
22325310,TRUE
20058987,TRUE
21028470,TRUE
21693974,FALSE
24125130,TRUE
29542084,TRUE
20550456,FALSE
28054455,TRUE
22808982,TRUE
21046645,TRUE
26814606,TRUE
20942987,TRUE
27525393,TRUE
23742112,FALSE
29475772,FALSE
22008070,TRUE
21033181,TRUE
21319752,FALSE
28903379,TRUE
21419459,FALSE
20850012,TRUE
28691826,FALSE
21898109,FALSE
22485719,FALSE
22791731,FALSE
26597464,FALSE
22369865,TRUE
29336420,TRUE
29200350,TRUE
29464601,FALSE
21533280,TRUE
22419405,FALSE
24571486,TRUE
20381959,TRUE
28206126,TRUE
29682648,FALSE
28752886,TRUE
23364293,TRUE
21245478,FALSE
20635780,TRUE
20937507,TRUE
21902504,FALSE
26768664,FALSE
23899637,FALSE
24979329,TRUE
23916587,FALSE
20218418,TRUE
20803289,FALSE
25999185,FALSE
21268091,TRUE
24551528,FALSE
27190132,TRUE
23407175,TRUE
24287890,FALSE
27518977,FALSE
29466050,FALSE
21215888,FALSE
26848679,TRUE
20293259,TRUE
25487987,FALSE
29743833,TRUE
26485457,TRUE
25746324,TRUE
27957684,TRUE
27789266,FALSE
28982293,FALSE
25903964,FALSE
28610541,TRUE
21222408,FALSE
28352161,TRUE
29975994,FALSE
27476308,TRUE
22725405,FALSE
23366280,FALSE
24306345,TRUE
27333786,TRUE
25926832,TRUE
24826991,TRUE
26223259,TRUE
23388579,FALSE
22437259,TRUE
20633162,TRUE
20063597,TRUE
25826923,TRUE
20034853,TRUE
24930735,FALSE
26756538,TRUE
22718792,FALSE
21265561,FALSE
23098829,FALSE
22655641,TRUE
22673747,TRUE
20467516,TRUE
23251224,FALSE
22688126,TRUE
21516923,FALSE
29179325,FALSE
26511271,TRUE
20397529,FALSE
21261719,TRUE
22350820,TRUE
29911332,FALSE
25438991,FALSE
22514444,TRUE
25804623,FALSE
25778550,TRUE
28879573,FALSE
22331871,TRUE
29468729,TRUE
20888696,FALSE
25281401,FALSE
20565344,FALSE
22850545,TRUE
23041332,FALSE
23406908,TRUE
23736246,TRUE
22143067,FALSE
20549189,TRUE
28370655,FALSE
25517159,FALSE
26360630,TRUE
28945417,FALSE
26196021,TRUE
27723497,TRUE
23975026,TRUE
24839188,FALSE
25510971,FALSE
26058073,TRUE
28617078,TRUE
27631226,FALSE
29369599,TRUE
27004867,FALSE
29241658,FALSE
25904884,FALSE
26238601,TRUE
24171056,TRUE
21467919,FALSE
20422690,TRUE
28694256,FALSE
22030625,FALSE
26343573,FALSE
20540208,FALSE
24613011,TRUE
29396152,TRUE
25754039,TRUE
24027286,TRUE
29859517,FALSE
28380753,TRUE
26216850,TRUE
29825206,TRUE
21204288,TRUE
20915245,TRUE
28490535,FALSE
28133729,FALSE
20084513,TRUE
27858722,TRUE
23519975,TRUE
20574402,FALSE
23899207,TRUE
26244259,FALSE
26773251,FALSE
27309211,TRUE
25598643,FALSE
28262178,TRUE
28540542,TRUE
25938036,FALSE
20198044,FALSE
24719455,TRUE
28907374,TRUE
21621525,TRUE
27735087,TRUE
24665218,TRUE
26115065,TRUE
28365356,TRUE
28605900,FALSE
21282544,FALSE
20259141,FALSE
27016286,FALSE
23559553,FALSE
24034965,FALSE
26557008,TRUE
27607134,FALSE
29632940,FALSE
29917973,TRUE
22148819,TRUE
22817186,FALSE
21356344,FALSE
22471163,FALSE
22616764,TRUE
26834053,FALSE
20518211,FALSE
26569915,TRUE
27238873,FALSE
25334377,TRUE
29739730,FALSE
25931647,FALSE
27687375,TRUE
20209305,FALSE
25272293,FALSE
20362545,FALSE
26278585,TRUE
21871157,TRUE
25585319,FALSE
29987543,FALSE
27360043,TRUE
25540487,FALSE
28244778,TRUE
21943255,FALSE
27529186,TRUE
21978311,FALSE
23064165,TRUE
22033490,FALSE
28470275,TRUE
20390081,TRUE
27902659,TRUE
20736607,FALSE
29842036,FALSE
23175437,FALSE
27664589,FALSE
22009732,FALSE
27557573,TRUE
20817627,FALSE
27800471,TRUE
20782643,FALSE
25258573,TRUE
26008807,TRUE
26879288,TRUE
21988510,TRUE
27854264,TRUE
22505492,TRUE
28036829,TRUE
28508975,FALSE
27686137,TRUE
24213492,FALSE
20195348,TRUE
20345010,TRUE
25744786,TRUE
26632446,FALSE
26327397,TRUE
23349306,TRUE
20837328,FALSE
24041212,FALSE
29177999,FALSE
21182071,TRUE
23658584,FALSE
25570733,FALSE
26407078,TRUE
28788833,FALSE
25452260,TRUE
28027665,FALSE
22268908,FALSE
24327267,TRUE
22019133,TRUE
23513602,FALSE
23433806,FALSE
21645231,TRUE
23333327,TRUE
26761124,TRUE
26564640,FALSE
27090547,TRUE
25973762,TRUE
21579535,TRUE
25341755,FALSE
28028184,FALSE
26131844,FALSE
20803986,TRUE
22052939,TRUE
23241605,FALSE
23946535,FALSE
28677354,FALSE
28884952,TRUE
28223644,FALSE
21972141,TRUE
25766658,FALSE
20948027,FALSE
28718954,TRUE
21846301,FALSE
20350461,FALSE
25746064,TRUE
23586253,TRUE
26658247,TRUE
28410889,TRUE
20513209,FALSE
23046814,FALSE
21226950,FALSE
20660302,TRUE
28140377,TRUE
23752395,TRUE
25336949,TRUE
22619666,TRUE
23220559,TRUE
24573718,TRUE
20746977,FALSE
22846357,FALSE
22239528,TRUE
27688447,FALSE
27033832,TRUE
22935524,FALSE
29572445,FALSE
22424806,TRUE
20196471,FALSE
27189686,FALSE
29706067,TRUE
26619061,TRUE
28102407,TRUE
23629974,TRUE
20575768,FALSE
25375696,TRUE
20978229,FALSE
26987463,TRUE
20917440,FALSE
21379314,TRUE
23721095,FALSE
28312754,TRUE
26060139,TRUE
27215664,FALSE
28032961,TRUE
